short_code,schematic_type,type,sub_type,hydrologic_region_id,network_version_id,is_active,connectivity_status,has_gis,from_node,to_node
11_NA,node,NP,A,1,12,True,connected,True,,
15S_SA,node,S,A,1,12,True,connected,True,,
15S_NU,node,NP,U,1,12,True,connected,True,,
15S_NA2,node,NP,A,1,12,True,connected,True,,
JBC004,node,CH,CNL,1,12,True,connected,True,,
LDC029,node,CH,STM,1,12,True,connected,True,,
LDC021,node,CH,STM,1,12,True,connected,True,,
14_NU,node,NP,U,1,12,True,connected,True,,
YBP034,node,CH,BYP,1,12,True,connected,True,,
WLF013,node,CH,STM,1,12,True,connected,True,,
OMR,node,OM,OMDD,1,12,True,connected,True,,
RFS23,node,RFS,,1,12,True,connected,True,,
23_NA,node,NP,A,1,12,True,connected,True,,
23_NU,node,NP,U,1,12,True,connected,True,,
NFA016,node,CH,STM,1,12,True,connected,True,,
WTPBWM,node,WTP,,1,12,True,connected,True,,
24_NU2,node,NP,U,1,12,True,connected,True,,
WTPFSS,node,WTP,,1,12,True,connected,True,,
24_NU1,node,NP,U,1,12,True,connected,True,,
WTPRSV,node,WTP,,1,12,True,connected,True,,
WTPSJP,node,WTP,,1,12,True,connected,True,,
DCWWTP,node,WWTP,,1,12,True,connected,True,,
WTPSRW,node,WTP,PRP,1,12,True,connected,True,,
15S_NA1,node,NP,A,1,12,True,connected,True,,
DHC001,node,CH,STM,1,12,True,connected,True,,
24_NU3,node,NP,U,1,12,True,connected,True,,
CCK038,node,CH,STM,1,12,True,connected,True,,
DRM011,node,CH,SG,1,12,True,connected,True,,
TWL005,node,CH,CNL,1,12,True,connected,True,,
22_SA1,node,S,A,1,12,True,connected,True,,
22_NU,node,NP,U,1,12,True,connected,True,,
22_NA,node,NP,A,1,12,True,connected,True,,
RFS22,node,RFS,,1,12,True,connected,True,,
SRWWTP,node,WWTP,,1,12,True,connected,True,,
RFS26N,node,RFS,,1,12,True,connected,True,,
WTPFOL,node,WTP,,1,12,True,connected,True,,
WTPBJM,node,WTP,,1,12,True,connected,True,,
WTPSAC,node,WTP,,1,12,True,connected,True,,
WTPBTB,node,WTP,,1,12,True,connected,True,,
WTPFBN,node,WTP,,1,12,True,connected,True,,
WTPCOL,node,WTP,,1,12,True,connected,True,,
26S_NU1,node,PR,U,1,12,True,connected,True,,
WSE008,node,CH,SG,1,12,True,connected,True,,
PCWA3,node,OM,OMD,1,12,True,connected,True,,
WTPAUB,node,WTP,,1,12,True,connected,True,,
26N_NU4,node,PR,U,1,12,True,connected,True,,
26S_NU2,node,PR,U,1,12,True,connected,True,,
SAC049,node,CH,SG,1,12,True,connected,True,,
20_NU2,node,NP,U,1,12,True,connected,True,,
DCK012,node,CH,STM,1,12,True,connected,True,,
LBC038,node,CH,CNL,1,12,True,connected,True,,
WTPVNY,node,WTP,,1,12,True,connected,True,,
KLR005,node,CH,CNL,1,12,True,connected,True,,
21_SA,node,S,A,1,12,True,connected,True,,
20_NA1,node,NP,A,1,12,True,connected,True,,
20_NA2,node,NP,A,1,12,True,connected,True,,
20_NU1,node,NP,U,1,12,True,connected,True,,
21_NA,node,NP,A,1,12,True,connected,True,,
21_PU,node,PR,U,1,12,True,connected,True,,
25_PA1,node,PR,A,1,12,True,connected,True,,
25_PA2,node,PR,A,1,12,True,connected,True,,
25_NA,node,NP,A,1,12,True,connected,True,,
25_NU,node,NP,U,1,12,True,connected,True,,
RFS25,node,RFS,,1,12,True,connected,True,,
MOK014,node,CH,STM,2,12,True,connected,True,,
MOK019,node,CH,STM,2,12,True,connected,True,,
MOK022,node,CH,STM,2,12,True,connected,True,,
MOK028,node,CH,STM,2,12,True,connected,True,,
MOK035,node,CH,STM,2,12,True,connected,True,,
MOK050,node,CH,STM,2,12,True,connected,True,,
MOK044,node,CH,STM,2,12,True,connected,True,,
MOK055,node,CH,STM,2,12,True,connected,True,,
CMCHE,node,STR,,2,12,True,connected,True,,
CSM005,node,CH,STM,2,12,True,connected,True,,
CSM011,node,CH,STM,2,12,True,connected,True,,
CSM016,node,CH,STM,2,12,True,connected,True,,
CSM021,node,CH,STM,2,12,True,connected,True,,
CSM026,node,CH,STM,2,12,True,connected,True,,
CSM033,node,CH,STM,2,12,True,connected,True,,
DSC008,node,CH,STM,2,12,True,connected,True,,
DSC016,node,CH,STM,2,12,True,connected,True,,
DSC023,node,CH,SG,2,12,True,connected,True,,
DSC028,node,CH,STM,2,12,True,connected,True,,
DSC035,node,CH,STM,2,12,True,connected,True,,
CMBIE,node,STR,NSM,1,12,True,connected,True,,
WTPBUK,node,WTP,,1,12,True,connected,True,,
60N_PU,node,PR,U,2,12,True,connected,True,,
71_NA3,node,NP,A,2,12,True,connected,True,,
71_NA1,node,NP,A,2,12,True,connected,True,,
OMR039,node,CH,STM,2,12,True,connected,True,,
ORT001,node,CH,SG,2,12,True,connected,True,,
60N_NA2,node,NP,A,2,12,True,connected,True,,
09_NU,node,NP,U,1,12,True,connected,True,,
BEC024,node,CH,SG,1,12,True,connected,True,,
CCH017,node,CH,STM,1,12,True,connected,True,,
CCH023,node,CH,STM,1,12,True,connected,True,,
CCH030,node,CH,STM,1,12,True,connected,True,,
CLRLK,node,STR,NSM,1,12,True,connected,True,,
PTH007,node,CH,STM,1,12,True,connected,True,,
SACN,node,OM,OMDD,1,12,True,connected,True,,
SACW,node,OM,OMDD,1,12,True,connected,True,,
PTH011,node,CH,SG,1,12,True,connected,True,,
SPLDG,node,STR,,1,12,True,connected,True,,
BRR073,node,CH,SG,1,12,True,connected,True,,
BRR060,node,CH,SG,1,12,True,connected,True,,
PTH015,node,CH,STM,1,12,True,connected,True,,
PTH020,node,CH,STM,1,12,True,connected,True,,
PTH024,node,CH,STM,1,12,True,connected,True,,
BRYSA,node,STR,NSM,1,12,True,connected,True,,
CBD001,node,CH,CNL,1,12,True,connected,True,,
CBD018,node,CH,CNL,1,12,True,connected,True,,
CBD023,node,CH,CNL,1,12,True,connected,True,,
CBD028,node,CH,CNL,1,12,True,connected,True,,
CBD038,node,CH,SG,1,12,True,connected,True,,
CBD031,node,CH,CNL,1,12,True,connected,True,,
CBD012,node,CH,CNL,1,12,True,connected,True,,
CBD041,node,CH,CNL,1,12,True,connected,True,,
CBD044,node,CH,CNL,1,12,True,connected,True,,
CBD049,node,CH,CNL,1,12,True,connected,True,,
LWSTN,node,STR,SIM,1,12,True,connected,True,,
TRNTY,node,STR,SIM,1,12,True,connected,True,,
GCC007,node,CH,CNL,1,12,True,connected,True,,
GCC010,node,CH,CNL,1,12,True,connected,True,,
GCC015,node,CH,CNL,1,12,True,connected,True,,
GCC022,node,CH,CNL,1,12,True,connected,True,,
GCC027,node,CH,CNL,1,12,True,connected,True,,
GCC032,node,CH,CNL,1,12,True,connected,True,,
GCC039,node,CH,CNL,1,12,True,connected,True,,
GCC042,node,CH,CNL,1,12,True,connected,True,,
GCC046,node,CH,CNL,1,12,True,connected,True,,
GCC050,node,CH,CNL,1,12,True,connected,True,,
GCC056,node,CH,CNL,1,12,True,connected,True,,
GCC060,node,CH,CNL,1,12,True,connected,True,,
GCC065,node,CH,CNL,1,12,True,connected,True,,
TCC001,node,CH,CNL,1,12,True,connected,True,,
TCC022,node,CH,CNL,1,12,True,connected,True,,
TCC031,node,CH,CNL,1,12,True,connected,True,,
TCC036,node,CH,CNL,1,12,True,connected,True,,
TCC062,node,CH,CNL,1,12,True,connected,True,,
TCC081,node,CH,CNL,1,12,True,connected,True,,
CCL005,node,CH,CNL,1,12,True,connected,True,,
ABN000,node,CH,STM,1,12,True,connected,True,,
07N_NU,node,NP,U,1,12,True,connected,True,,
CBD037,node,CH,CNL,1,12,True,connected,True,,
ABN024,node,CH,STM,1,12,True,connected,True,,
ABN027,node,CH,STM,1,12,True,connected,True,,
SAC050,node,CH,STM,1,12,True,connected,True,,
FPT013,node,CH,CNL,1,12,True,connected,True,,
26S_PU6,node,PR,U,1,12,True,connected,True,,
26S_PU1,node,PR,U,1,12,True,connected,True,,
AMR004,node,CH,STM,1,12,True,connected,True,,
AMR009,node,CH,STM,1,12,True,connected,True,,
AMR017,node,CH,STM,1,12,True,connected,True,,
AMR015,node,CH,STM,1,12,True,connected,True,,
AMR020,node,CH,STM,1,12,True,connected,True,,
LBC043,node,CH,CNL,1,12,True,connected,True,,
CCK007,node,CH,STM,1,12,True,connected,True,,
CRC002,node,CH,CNL,1,12,True,connected,True,,
SAC289,node,CH,STM,1,12,True,connected,True,,
NTOMA,node,STR,SIM,1,12,True,connected,True,,
FOLSM,node,STR,SIM,1,12,True,connected,True,,
FSC003,node,CH,CNL,1,12,True,connected,True,,
FSC015,node,CH,CNL,2,12,True,connected,True,,
FSC025,node,CH,CNL,2,12,True,connected,True,,
FSC027,node,CH,CNL,1,12,True,connected,True,,
FSC013,node,CH,CNL,1,12,True,connected,True,,
02_SU,node,S,U,1,12,True,connected,True,,
02_PU,node,PR,U,1,12,True,connected,True,,
02_PA,node,PR,A,1,12,True,connected,True,,
03_SU,node,S,U,1,12,True,connected,True,,
03_PU1,node,PR,U,1,12,True,connected,True,,
03_PU2,node,PR,U,1,12,True,connected,True,,
03_PA,node,PR,A,1,12,True,connected,True,,
SAC271,node,CH,STM,1,12,True,connected,True,,
SAC273,node,CH,SG,1,12,True,connected,True,,
02_NU,node,NP,U,1,12,True,connected,True,,
WTPCSD,node,WTP,,1,12,True,connected,True,,
WTPJMS,node,WTP,,1,12,True,connected,True,,
CCWWTP,node,WWTP,,1,12,True,connected,True,,
SWWWTP,node,WWTP,,1,12,True,connected,True,,
WTPFTH,node,WTP,,1,12,True,connected,True,,
02_NA,node,NP,A,1,12,True,connected,True,,
03_SA,node,S,A,1,12,True,connected,True,,
03_NA,node,NP,A,1,12,True,connected,True,,
03_NU,node,NP,U,1,12,True,connected,True,,
BCN010,node,CH,SG,1,12,True,connected,True,,
SAC299,node,CH,SG,1,12,True,connected,True,,
05_NA,node,NP,A,1,12,True,connected,True,,
05_NU,node,NP,U,1,12,True,connected,True,,
04_PA1,node,PR,A,1,12,True,connected,True,,
04_PA2,node,PR,A,1,12,True,connected,True,,
04_NU1,node,NP,U,1,12,True,connected,True,,
04_NA,node,NP,A,1,12,True,connected,True,,
06_PA,node,PR,A,1,12,True,connected,True,,
06_NA,node,NP,A,1,12,True,connected,True,,
06_NU,node,NP,U,1,12,True,connected,True,,
07N_PA,node,PR,A,1,12,True,connected,True,,
07N_NA,node,NP,A,1,12,True,connected,True,,
09_SA1,node,S,A,1,12,True,connected,True,,
09_NA,node,NP,A,1,12,True,connected,True,,
09_SA2,node,S,A,1,12,True,connected,True,,
09_PR,node,PR,R,1,12,True,connected,True,,
10_NU2,node,NP,U,1,12,True,connected,True,,
10_NA,node,NP,A,1,12,True,connected,True,,
GCC036,node,CH,CNL,1,12,True,connected,True,,
TCC066,node,CH,CNL,1,12,True,connected,True,,
11_NU1,node,NP,U,1,12,True,connected,True,,
THRMF,node,STR,,1,12,True,connected,True,,
THRMA,node,STR,SIM,1,12,True,connected,True,,
13_NA,node,NP,A,1,12,True,connected,True,,
13_NU1,node,NP,U,1,12,True,connected,True,,
ORWWTP,node,WWTP,,1,12,True,connected,True,,
RFS13,node,RFS,,1,12,True,connected,True,,
12_NA,node,NP,A,1,12,True,connected,True,,
12_NU1,node,NP,U,1,12,True,connected,True,,
WEC000,node,CH,SG,1,12,True,connected,True,,
JBC000,node,CH,SG,1,12,True,connected,True,,
BGD000,node,CH,CNL,1,12,True,connected,True,,
CRK005,node,CH,CNL,1,12,True,connected,True,,
RFS11,node,RFS,,1,12,True,connected,True,,
11_SA3,node,S,A,1,12,True,connected,True,,
11_SA1,node,S,A,1,12,True,connected,True,,
17N_PR,node,PR,R,1,12,True,connected,True,,
17N_NR,node,NP,R,1,12,True,connected,True,,
17N_NA,node,NP,A,1,12,True,connected,True,,
08N_PR1,node,PR,R,1,12,True,connected,True,,
OWC000,node,CH,CNL,1,12,True,connected,True,,
HON021,node,CH,STM,1,12,True,connected,True,,
MIO023,node,CH,CNL,1,12,True,connected,True,,
08N_NA,node,NP,A,1,12,True,connected,True,,
08N_NU,node,NP,U,1,12,True,connected,True,,
08N_SA1,node,S,A,1,12,True,connected,True,,
08N_SA2,node,S,A,1,12,True,connected,True,,
DWRPS2,node,PS,,1,12,True,connected,True,,
DWRPS1,node,PS,,1,12,True,connected,True,,
08S_NA1,node,NP,A,1,12,True,connected,True,,
07S_PA,node,PR,A,1,12,True,connected,True,,
07S_NA,node,NP,A,1,12,True,connected,True,,
08S_SA1,node,S,A,1,12,True,connected,True,,
08S_SA2,node,S,A,1,12,True,connected,True,,
08S_PR,node,PR,R,1,12,True,connected,True,,
08S_NU,node,NP,U,1,12,True,connected,True,,
SBP028,node,CH,BYP,1,12,True,connected,True,,
SBP031,node,CH,BYP,1,12,True,connected,True,,
SBP024,node,CH,BYP,1,12,True,connected,True,,
SAC109,node,CH,STM,1,12,True,connected,True,,
SAC093,node,CH,STM,1,12,True,connected,True,,
SAC091,node,CH,STM,1,12,True,connected,True,,
SBP021,node,CH,BYP,1,12,True,connected,True,,
SBP018,node,CH,BYP,1,12,True,connected,True,,
SBP014,node,CH,BYP,1,12,True,connected,True,,
SBP012,node,CH,BYP,1,12,True,connected,True,,
YBP032,node,CH,SG,1,12,True,connected,True,,
YBP026,node,CH,BYP,1,12,True,connected,True,,
YBP023,node,CH,BYP,1,12,True,connected,True,,
YBP016,node,CH,BYP,1,12,True,connected,True,,
YBP020,node,CH,BYP,1,12,True,connected,True,,
YBP014,node,CH,BYP,1,12,True,connected,True,,
YBP011,node,CH,BYP,1,12,True,connected,True,,
YBP007,node,CH,BYP,1,12,True,connected,True,,
CSL005,node,CH,BYP,1,12,True,connected,True,,
BKR002,node,CH,STM,1,12,True,connected,True,,
WTPCYC,node,WWTP,,1,12,True,connected,True,,
16_PU,node,PR,U,1,12,True,connected,True,,
16_NU,node,NP,U,1,12,True,connected,True,,
YCWWTP,node,WWTP,,1,12,True,connected,True,,
16_PA,node,PR,A,1,12,True,connected,True,,
16_SA,node,PR,A,1,12,True,connected,True,,
16_NA2,node,NP,A,1,12,True,connected,True,,
MCD028,node,CH,SG,2,12,True,connected,True,,
MCD036,node,CH,STM,2,12,True,connected,True,,
MCD042,node,CH,STM,2,12,True,connected,True,,
MCD048,node,CH,STM,2,12,True,connected,True,,
MCD052,node,CH,STM,2,12,True,connected,True,,
MCLRE,node,STR,SIM,2,12,True,connected,True,,
EBP050,node,CH,SG,2,12,True,connected,True,,
EBP048,node,CH,BYP,2,12,True,connected,True,,
EBP043,node,CH,BYP,2,12,True,connected,True,,
EBP042,node,CH,BYP,2,12,True,connected,True,,
EBP041,node,CH,BYP,2,12,True,connected,True,,
EBP033,node,CH,SG,2,12,True,connected,True,,
EBP032,node,CH,BYP,2,12,True,connected,True,,
EBP030,node,CH,BYP,2,12,True,connected,True,,
EBP022,node,CH,BYP,2,12,True,connected,True,,
EBP019,node,CH,BYP,2,12,True,connected,True,,
EBP016,node,CH,BYP,2,12,True,connected,True,,
EBP001,node,CH,SG,2,12,True,connected,True,,
FRS020,node,CH,STM,2,12,True,connected,True,,
FRS016,node,CH,STM,2,12,True,connected,True,,
FRS032,node,CH,STM,2,12,True,connected,True,,
FRS036,node,CH,STM,2,12,True,connected,True,,
CHW006,node,CH,STM,2,12,True,connected,True,,
CHW011,node,CH,STM,2,12,True,connected,True,,
CHW017,node,CH,STM,2,12,True,connected,True,,
CHW021,node,CH,STM,2,12,True,connected,True,,
CHW024,node,CH,STM,2,12,True,connected,True,,
CHW028,node,CH,STM,2,12,True,connected,True,,
CHW031,node,CH,STM,2,12,True,connected,True,,
ESTMN,node,STR,SIM,2,12,True,connected,True,,
DED010,node,CH,STM,2,12,True,connected,True,,
DED019,node,CH,STM,2,12,True,connected,True,,
DED025,node,CH,STM,2,12,True,connected,True,,
DED032,node,CH,STM,2,12,True,connected,True,,
DED035,node,CH,STM,2,12,True,connected,True,,
DED038,node,CH,STM,2,12,True,connected,True,,
DED044,node,CH,STM,2,12,True,connected,True,,
BCK006,node,CH,STM,2,12,True,connected,True,,
BCK010,node,CH,STM,2,12,True,connected,True,,
BCK017,node,CH,STM,2,12,True,connected,True,,
BCK024,node,CH,STM,2,12,True,connected,True,,
BCK031,node,CH,STM,2,12,True,connected,True,,
BCK035,node,CH,STM,2,12,True,connected,True,,
BCK040,node,CH,SG,2,12,True,connected,True,,
SLD027,node,CH,CNL,2,12,True,connected,True,,
62_NA4,node,NP,A,2,12,True,connected,True,,
RFS62,node,RFS,,2,12,True,connected,True,,
62_NA6,node,NP,A,2,12,True,connected,True,,
63_NA3,node,NP,A,2,12,True,connected,True,,
MID021,node,CH,CNL,2,12,True,connected,True,,
63_NA2,node,NP,A,2,12,True,connected,True,,
62_NA2,node,NP,A,2,12,True,connected,True,,
63_NA4,node,NP,A,2,12,True,connected,True,,
62_NA5,node,NP,A,2,12,True,connected,True,,
WTPWDH,node,WTP,,2,12,True,connected,True,,
STWWTP,node,WWTP,,2,12,True,connected,True,,
WTPJJO,node,WTP,,2,12,True,connected,True,,
OMR002,node,CH,STM,1,12,True,connected,True,,
OMR024,node,CH,STM,1,12,True,connected,True,,
OMR021,node,CH,STM,1,12,True,connected,True,,
OMR013,node,CH,STM,1,12,True,connected,True,,
VCT002,node,CH,STM,1,12,True,connected,True,,
64_PA1,node,PR,A,2,12,True,connected,True,,
64_PA3,node,PR,A,2,12,True,connected,True,,
60S_PA2,node,PR,A,2,12,True,connected,True,,
60S_PA1,node,PR,A,2,12,True,connected,True,,
60N_NA3,node,NP,A,2,12,True,connected,True,,
WTPDWS,node,WTP,,2,12,True,connected,True,,
60S_NU1,node,NP,U,2,12,True,connected,True,,
CHCGO,node,CH,,1,12,True,connected,True,,
71_PA8,node,PR,A,2,12,True,connected,True,,
DMC076,node,CH,CNL,2,12,True,connected,True,,
60N_NA4,node,NP,A,2,12,True,connected,True,,
60S_NA2,node,NP,A,2,12,True,connected,True,,
60S_NA1,node,NP,A,2,12,True,connected,True,,
60N_NA5,node,NP,A,2,12,True,connected,True,,
PARDE,node,STR,,2,12,True,connected,True,,
60N_NA1,node,NP,A,2,12,True,connected,True,,
60N_NU1,node,NP,U,2,12,True,connected,True,,
60N_NU2,node,NP,U,2,12,True,connected,True,,
CSM035,node,CH,SG,2,12,True,connected,True,,
HNSLY,node,STR,,2,12,True,connected,True,,
SLUIS,node,STR,,2,12,True,connected,True,,
64_NA1,node,NP,A,2,12,True,connected,True,,
64_PA2,node,PR,A,2,12,True,connected,True,,
CCC007,node,CH,CNL,1,12,True,connected,True,,
RSL004,node,CH,STM,1,12,True,connected,True,,
RFS64,node,RFS,,2,12,True,connected,True,,
OWN040,node,CH,SG,2,12,True,connected,True,,
MPS038,node,CH,SG,2,12,True,connected,True,,
TRNSF,node,CH,,1,12,True,connected,True,,
LOSVQ,node,STR,,1,12,True,connected,True,,
RFS71A,node,RFS,,2,12,True,connected,True,,
50_PA1,node,PR,A,2,12,True,connected,True,,
71_PU1,node,PR,U,2,12,True,connected,True,,
71_NA2,node,NP,A,2,12,True,connected,True,,
SFY041,node,CH,SG,1,12,True,connected,True,,
SFY040,node,CH,SG,1,12,True,connected,True,,
SYC000,node,CH,SG,1,12,True,connected,True,,
DRM000,node,CH,SG,1,12,True,connected,True,,
GRSVL,node,OM,OMD,1,12,True,connected,True,,
CSD014,node,CH,CNL,1,12,True,connected,True,,
DES006,node,CH,CNL,1,12,True,connected,True,,
WLF017,node,CH,STM,1,12,True,connected,True,,
NIDD2,node,OM,OMD,1,12,True,connected,True,,
NWT013,node,CH,CNL,1,12,True,connected,True,,
WLDWD,node,OM,OMD,1,12,True,connected,True,,
DER027,node,CH,STM,1,12,True,connected,True,,
LKPNE,node,OM,OMD,1,12,True,connected,True,,
DHC021,node,CH,STM,1,12,True,connected,True,,
BSC010,node,CH,CNL,1,12,True,connected,True,,
MFA024,node,CH,STM,1,12,True,connected,True,,
08S_PA,node,PR,A,1,12,True,connected,True,,
08S_SA3,node,S,A,1,12,True,connected,True,,
RFS8S,node,RFS,,1,12,True,connected,True,,
18_NU,node,NP,U,1,12,True,connected,True,,
17S_PR,node,PR,R,1,12,True,connected,True,,
18_NA,node,NP,A,1,12,True,connected,True,,
18_SA,node,S,A,1,12,True,connected,True,,
RFS18,node,RFS,,1,12,True,connected,True,,
SAC099,node,CH,STM,1,12,True,connected,True,,
SAC146,node,CH,SG,1,12,True,connected,True,,
CAA172,node,CH,CNL,2,12,True,connected,True,,
CAA165,node,CH,CNL,2,12,True,connected,True,,
CAA156,node,CH,CNL,2,12,True,connected,True,,
CAA155,node,CH,CNL,2,12,True,connected,True,,
CAA143,node,CH,CNL,2,12,True,connected,True,,
CAA109,node,CH,CNL,2,12,True,connected,True,,
CAA087,node,CH,CNL,2,12,True,connected,True,,
CAA071,node,CH,CNL,2,12,True,connected,True,,
CAA069,node,CH,CNL,2,12,True,connected,True,,
CAA067,node,CH,CNL,2,12,True,connected,True,,
CAA066,node,CH,CNL,2,12,True,connected,True,,
CAA051,node,CH,CNL,2,12,True,connected,True,,
CAA046,node,CH,CNL,2,12,True,connected,True,,
XCC053,node,CH,CNL,2,12,True,connected,True,,
MSH015,node,CH,SG,2,12,True,connected,True,,
MOK004,node,CH,STM,2,12,True,connected,True,,
MOK,node,OM,OMDD,1,12,True,connected,True,,
SJRE,node,OM,OMDD,1,12,True,connected,True,,
SJRW,node,OM,OMDD,1,12,True,connected,True,,
SACS,node,OM,OMDD,1,12,True,connected,True,,
NBA009,node,CH,CNL,1,12,True,connected,True,,
NBA011,node,CH,CNL,1,12,True,connected,True,,
NBA021,node,CH,CNL,1,12,True,connected,True,,
NBA027,node,CH,CNL,1,12,True,connected,True,,
WTPJAC,node,WTP,,1,12,True,connected,True,,
WTPAMC,node,WTP,,1,12,True,connected,True,,
WTPFMH,node,WTP,,1,12,True,connected,True,,
WTPBNC,node,WTP,,1,12,True,connected,True,,
ORP000,node,CH,CNL,1,12,True,connected,True,,
PSC033,node,CH,CNL,1,12,True,connected,True,,
VJB000,node,CH,CNL,1,12,True,connected,True,,
72_PR5,node,PR,R,2,12,True,connected,True,,
DSC012,node,CH,SG,2,12,True,connected,True,,
EBMUD,node,OM,OMD,2,12,True,connected,True,,
MOK057,node,CH,SG,2,12,True,connected,True,,
72_PR1,node,PR,R,2,12,True,connected,True,,
72_XA3,node,X,A,2,12,True,connected,True,,
72_PR2,node,PR,R,2,12,True,connected,True,,
71_PU2,node,PR,U,2,12,True,connected,True,,
73_PA1,node,PR,A,2,12,True,connected,True,,
XCC033,node,CH,CNL,2,12,True,connected,True,,
72_PR4,node,PR,R,2,12,True,connected,True,,
XCC054,node,CH,CNL,2,12,True,connected,True,,
CCC004,node,CH,CNL,1,12,True,connected,True,,
90_PA1,node,PR,A,2,12,True,connected,True,,
CAA012,node,CH,CNL,2,12,True,connected,True,,
CAA009,node,CH,CNL,2,12,True,connected,True,,
CAA006,node,CH,CNL,2,12,True,connected,True,,
CAA005,node,CH,CNL,2,12,True,connected,True,,
CAA003,node,CH,CNL,2,12,True,connected,True,,
CAA002,node,CH,CNL,2,12,True,connected,True,,
DMC116,node,CH,SG,2,12,True,connected,True,,
DMC111,node,CH,CNL,2,12,True,connected,True,,
CACWD,node,OM,OMD,2,12,True,connected,True,,
CLV006,node,CH,STM,2,12,True,connected,True,,
DCT050,node,CH,STM,2,12,True,connected,True,,
FBW001,node,CH,CNL,2,12,True,connected,True,,
DMC105,node,CH,CNL,2,12,True,connected,True,,
DMC097,node,CH,CNL,2,12,True,connected,True,,
DMC091,node,CH,CNL,2,12,True,connected,True,,
DMC085,node,CH,CNL,2,12,True,connected,True,,
DMC080,node,CH,CNL,2,12,True,connected,True,,
DMC074,node,CH,CNL,2,12,True,connected,True,,
DMC070,node,CH,CNL,2,12,True,connected,True,,
WTPDGT,node,WTP,,2,12,True,connected,True,,
DMC064,node,CH,CNL,2,12,True,connected,True,,
DMC058,node,CH,CNL,2,12,True,connected,True,,
DMC054,node,CH,CNL,2,12,True,connected,True,,
DMC049,node,CH,CNL,2,12,True,connected,True,,
DMC044,node,CH,CNL,2,12,True,connected,True,,
DMC039,node,CH,CNL,2,12,True,connected,True,,
DMC034,node,CH,CNL,2,12,True,connected,True,,
DMC030,node,CH,CNL,2,12,True,connected,True,,
DMC024,node,CH,CNL,2,12,True,connected,True,,
DMC021,node,CH,CNL,2,12,True,connected,True,,
DMC016,node,CH,CNL,2,12,True,connected,True,,
DMC011,node,CH,CNL,2,12,True,connected,True,,
DMC007,node,CH,CNL,2,12,True,connected,True,,
FSL005,node,CH,STM,2,12,True,connected,True,,
MDOTA,node,STR,SIM,2,12,True,connected,True,,
50_PU,node,PR,U,2,12,True,connected,True,,
61_PA1,node,PR,A,2,12,True,connected,True,,
XCC025,node,CH,CNL,2,12,True,connected,True,,
XCC043,node,CH,CNL,2,12,True,connected,True,,
SJR009,node,CH,STM,1,12,True,connected,True,,
DEE020,node,CH,STM,2,12,True,connected,True,,
MCD032,node,CH,STM,2,12,True,connected,True,,
SJR013,node,CH,STM,1,12,True,connected,True,,
SJR022,node,CH,STM,1,12,True,connected,True,,
SJR023,node,CH,STM,1,12,True,connected,True,,
SJR026,node,CH,STM,1,12,True,connected,True,,
SJR028,node,CH,STM,1,12,True,connected,True,,
SJR033,node,CH,STM,1,12,True,connected,True,,
SJR038,node,CH,STM,1,12,True,connected,True,,
SJR042,node,CH,STM,1,12,True,connected,True,,
SJR043,node,CH,STM,2,12,True,connected,True,,
SJR048,node,CH,STM,2,12,True,connected,True,,
SAL006,node,CH,SG,2,12,True,connected,True,,
SBA000,node,CH,CNL,2,12,True,connected,True,,
SJR053,node,CH,STM,2,12,True,connected,True,,
UFC000,node,CH,CNL,2,12,True,connected,True,,
SJR056,node,CH,STM,2,12,True,connected,True,,
SJR062,node,CH,STM,2,12,True,connected,True,,
SJR070,node,CH,SG,2,12,True,connected,True,,
SJR072,node,CH,SG,2,12,True,connected,True,,
SJR075,node,CH,SG,2,12,True,connected,True,,
SJR081,node,CH,STM,2,12,True,connected,True,,
SJR082,node,CH,STM,2,12,True,connected,True,,
SJR087,node,CH,STM,2,12,True,connected,True,,
SJR090,node,CH,STM,2,12,True,connected,True,,
SJR091,node,CH,STM,2,12,True,connected,True,,
SJR096,node,CH,SG,2,12,True,connected,True,,
SJR105,node,CH,SG,2,12,True,connected,True,,
LJC010,node,CH,STM,2,12,True,connected,True,,
CHC000,node,CH,GWO,2,12,True,connected,True,,
SFLPE,node,OM,OMD,2,12,True,connected,True,,
CAA095,node,CH,CNL,2,12,True,connected,True,,
64_NU,node,NP,U,2,12,True,connected,True,,
LJC022,node,CH,STM,2,12,True,connected,True,,
STS011,node,CH,STM,2,12,True,connected,True,,
STS020,node,CH,STM,2,12,True,connected,True,,
STS030,node,CH,STM,2,12,True,connected,True,,
STS036,node,CH,STM,2,12,True,connected,True,,
STS043,node,CH,STM,2,12,True,connected,True,,
STS050,node,CH,STM,2,12,True,connected,True,,
STS053,node,CH,STM,2,12,True,connected,True,,
STS059,node,CH,STM,2,12,True,connected,True,,
TULOC,node,STR,SIM,2,12,True,connected,True,,
MELON,node,STR,SIM,2,12,True,connected,True,,
SJR115,node,CH,SG,2,12,True,connected,True,,
SJR116,node,CH,STM,2,12,True,connected,True,,
SJR117,node,CH,STM,2,12,True,connected,True,,
SJR119,node,CH,STM,2,12,True,connected,True,,
SJR123,node,CH,SG,2,12,True,connected,True,,
SJR106,node,CH,STM,2,12,True,connected,True,,
SJR111,node,CH,STM,2,12,True,connected,True,,
CLV004,node,CH,STM,2,12,True,connected,True,,
CLV009,node,CH,SG,2,12,True,connected,True,,
CLV010,node,CH,STM,2,12,True,connected,True,,
