short_code,calsim_id,node_type_id,name,description,riv_mi,riv_name,comment,c2vsim_gw,c2vsim_sw,type,sub_type,nrest_gage,strm_code,rm_ii,hydrologic_region_id,latitude,longitude,model_source_id,source_id,parent_node_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
CHW011,CHW011,7,CHW011,C2VSIM node.,11.0,Chowchilla River,C2VSIM node.,787,85.0,CH,STM,,CHW,11.0,2,37.1242767727523,-120.380382472951,1,4,,1,12,True,connected,True
CHW017,CHW017,7,CHW017,C2VSIM node.,16.76,Chowchilla River,C2VSIM node.,788,84.0,CH,STM,,CHW,17.0,2,37.1475307095749,-120.298251328506,1,4,,1,12,True,connected,True
CHW021,CHW021,7,CHW021,C2VSIM node.,21.0,Chowchilla River,C2VSIM node.,789,83.0,CH,STM,,CHW,21.0,2,37.1615014666709,-120.228418481871,1,4,,1,12,True,connected,True
CHW024,CHW024,7,CHW024,C2VSIM node.,24.0,Chowchilla River,C2VSIM node.,790,82.0,CH,STM,,CHW,24.0,2,37.1610839814999,-120.1787155101,1,4,,1,12,True,connected,True
CHW028,CHW028,7,CHW028,C2VSIM node. Confluence with Madera Canal.,27.3,Chowchilla River,C2VSIM node. Confluence with Madera Canal.,791,81.0,CH,STM,,CHW,28.0,2,37.1587499396962,-120.123297965887,1,4,,1,12,True,connected,True
CHW031,CHW031,7,CHW031,C2VSIM node.,31.0,Chowchilla River,C2VSIM node.,792,80.0,CH,STM,,CHW,31.0,2,37.1773357389878,-120.063825141655,1,4,,1,12,True,connected,True
ESTMN,ESTMN,26,ESTMN,H.V. Eastman Lake/Buchanan Dam.,37.06,Chowchilla River,H.V. Eastman Lake/Buchanan Dam.,,,STR,SIM,,,,2,37.2166966518196,-119.984468225505,1,4,,1,12,True,connected,True
DED010,DED010,7,DED010,C2VSIM node.,10.0,Deadman Creek,C2VSIM node.,751,99.0,CH,STM,,DED,10.0,2,37.1939548987728,-120.587729272198,1,4,,1,12,True,connected,True
DED019,DED019,7,DED019,C2VSIM node.,19.0,Deadman Creek,C2VSIM node.,752,98.0,CH,STM,,DED,19.0,2,37.1928906112489,-120.456954052774,1,4,,1,12,True,connected,True
DED025,DED025,7,DED025,C2VSIM node.,25.0,Deadman Creek,C2VSIM node.,753,97.0,CH,STM,,DED,25.0,2,37.2001840544746,-120.372507269452,1,4,,1,12,True,connected,True
DED032,DED032,7,DED032,C2VSIM node.,32.0,Deadman Creek,C2VSIM node.,754,96.0,CH,STM,,DED,32.0,2,37.2041121248265,-120.2715341242,1,4,,1,12,True,connected,True
DED035,DED035,7,DED035,C2VSIM node.,35.0,Deadman Creek,C2VSIM node.,755,95.0,CH,STM,,DED,35.0,2,37.209051057378,-120.223640081875,1,4,,1,12,True,connected,True
DED038,DED038,7,DED038,C2VSIM node.,38.0,Deadman Creek,C2VSIM node.,756,94.0,CH,STM,,DED,38.0,2,37.2236080898409,-120.189744644386,1,4,,1,12,True,connected,True
DED044,DED044,7,DED044,C2VSIM node.,44.0,Deadman Creek,C2VSIM node.,757,93.0,CH,STM,,DED,44.0,2,37.2374463459061,-120.130502471814,1,4,,1,12,True,connected,True
BCK006,BCK006,7,BCK006,,6.0,Bear Creek,,,,CH,STM,,BCK,6.0,2,37.2568209229664,-120.695416059042,1,4,,1,12,True,connected,True
BCK010,BCK010,7,BCK010,C2VSIM node.,10.0,Bear Creek,C2VSIM node.,736,110.0,CH,STM,,BCK,10.0,2,37.2590108144181,-120.643496596463,1,4,,1,12,True,connected,True
BCK017,BCK017,7,BCK017,C2VSIM node.,17.0,Bear Creek,C2VSIM node.,737,109.0,CH,STM,,BCK,17.0,2,37.2998355991525,-120.554950011568,1,4,,1,12,True,connected,True
BCK024,BCK024,7,BCK024,C2VSIM node.,24.0,Bear Creek,C2VSIM node.,738,108.0,CH,STM,11260290,BCK,24.0,2,37.3096698084322,-120.453157792458,1,4,,1,12,True,connected,True
BCK031,BCK031,7,BCK031,C2VSIM node.,31.0,Bear Creek,C2VSIM node.,739,107.0,CH,STM,,BCK,31.0,2,37.3138338397756,-120.350201917591,1,4,,1,12,True,connected,True
BCK035,BCK035,7,BCK035,C2VSIM node.,35.0,Bear Creek,C2VSIM node.,740,106.0,CH,STM,,BCK,35.0,2,37.3385938236723,-120.296170321115,1,4,,1,12,True,connected,True
BCK040,BCK040,6,BCK040,C2VSIM node. USACOE Gage - BAR,40.16,Bear Creek,C2VSIM node. USACOE Gage - BAR,741,105.0,CH,SG,USACE (BAR),BCK,40.0,2,37.369903313655,-120.228366770225,1,4,,1,12,True,connected,True
SLD027,SLD027,2,SLD027,Grasslands Bypass Project,27.0,San Luis Drain,Grasslands Bypass Project,,,CH,CNL,11262890,SLD,27.0,2,36.9532090895227,-120.662390410602,1,4,,1,12,True,connected,True
62_NA4,62_NA4,10,62_NA4,,,,,,,NP,A,,,,2,37.5744495380446,-121.106793169152,1,4,,1,12,True,connected,True
RFS62,RFS62,21,RFS62,,,,,,,RFS,,,,,2,37.5456055909763,-120.838330293992,1,4,,1,12,True,connected,True
62_NA6,62_NA6,10,62_NA6,,,,,,,NP,A,,,,2,37.5104404464757,-120.544965370484,1,4,,1,12,True,connected,True
63_NA3,63_NA3,10,63_NA3,,,,,,,NP,A,,,,2,37.3750766349175,-120.576435767306,1,4,,1,12,True,connected,True
MID021,MID021,2,MID021,Madera ID Main Canal,20.66,Main Canal,Madera ID Main Canal,,,CH,CNL,,MID,21.0,2,37.3756679118568,-120.438658362677,1,4,,1,12,True,connected,True
63_NA2,63_NA2,10,63_NA2,,,,,,,NP,A,,,,2,37.4383616997105,-120.618608440286,1,4,,1,12,True,connected,True
62_NA2,62_NA2,10,62_NA2,,,,,,,NP,A,,,,2,37.4164197722809,-120.731554546401,1,4,,1,12,True,connected,True
63_NA4,63_NA4,10,63_NA4,,,,,,,NP,A,,,,2,37.3402756894845,-120.884430870162,1,4,,1,12,True,connected,True
62_NA5,62_NA5,10,62_NA5,,,,,,,NP,A,,,,2,37.5146654955671,-121.085755338983,1,4,,1,12,True,connected,True
WTPWDH,WTPWDH,27,WTPWDH,Dr. Joe. Waidhofer WTP,,,Dr. Joe. Waidhofer WTP,,,WTP,,,,,2,37.9643518634726,-121.203151532796,1,4,,1,12,True,connected,True
STWWTP,STWWTP,29,STWWTP,City of Stockton Regional WCF Discharge,,,City of Stockton Regional WCF Discharge,,,WWTP,,,,,2,37.9361263358521,-121.328702271002,1,4,,1,12,True,connected,True
WTPJJO,WTPJJO,27,WTPJJO,John Jones  WTP,,,John Jones  WTP,,,WTP,,,,,2,37.6836340821347,-121.44006910314,1,4,,1,12,True,connected,True
OMR002,OMR002,7,OMR002,,2.0,Old/Middle Rivers,,,,CH,STM,,OMR,2.0,1,38.0527094158941,-121.581956459431,1,4,,1,12,True,connected,True
OMR024,OMR024,7,OMR024,,24.33,Old River,,,,CH,STM,,OMR,24.0,1,37.8587421923474,-121.552721596452,1,4,,1,12,True,connected,True
OMR021,OMR021,7,OMR021,,21.0,Old/Middle Rivers,,,,CH,STM,,OMR,21.0,1,37.8887417348044,-121.575438202757,1,4,,1,12,True,connected,True
OMR013,OMR013,7,OMR013,,13.09,Old/Middle Rivers,,,,CH,STM,,OMR,13.0,1,37.9734900196145,-121.575936742191,1,4,,1,12,True,connected,True
VCT002,VCT002,7,VCT002,,2.0,Victoria Canal,,,,CH,STM,,VCT,2.0,1,37.8741982285198,-121.523855160244,1,4,,1,12,True,connected,True
64_PA1,64_PA1,16,64_PA1,,,,,,,PR,A,,,,2,36.9355522835437,-120.082810542894,1,4,,1,12,True,connected,True
64_PA3,64_PA3,16,64_PA3,Gravelly Ford W.D. and Root Creek W.D.,,,Gravelly Ford W.D. and Root Creek W.D.,,,PR,A,,,,2,36.8851812875544,-120.297227778624,1,4,,1,12,True,connected,True
60S_PA2,60S_PA2,16,60S_PA2,,,,,,,PR,A,,,,2,37.9186192631681,-121.134050695766,1,4,,1,12,True,connected,True
60S_PA1,60S_PA1,16,60S_PA1,,,,,,,PR,A,,,,2,37.9906443548538,-121.087214023424,1,4,,1,12,True,connected,True
60N_NA3,60N_NA3,10,60N_NA3,,,,,,,NP,A,,,,2,38.1155337520664,-121.244222697448,1,4,,1,12,True,connected,True
WTPDWS,WTPDWS,27,WTPDWS,,,,,,,WTP,,,,,2,38.0686865052641,-121.314808499147,1,4,,1,12,True,connected,True
60S_NU1,60S_NU1,12,60S_NU1,,,,,,,NP,U,,,,2,37.9634339477752,-121.289772776326,1,4,,1,12,True,connected,True
CHCGO,CHCGO,5,CHCGO,Port Chicago/Roe Island Channel,,,Port Chicago/Roe Island Channel,,,CH,,,,,1,38.0665849957924,-122.021909975424,1,4,,1,12,True,connected,True
71_PA8,71_PA8,16,71_PA8,,,,,,,PR,A,,,,2,37.7338847013564,-121.512287784628,1,4,,1,12,True,connected,True
DMC076,DMC076,2,DMC076,Wolfson Bypass,,Delta-Mendota Canal,Wolfson Bypass,,,CH,CNL,,DMC,,2,37.0548411338931,-120.944960837001,1,4,,1,12,True,connected,True
60N_NA4,60N_NA4,10,60N_NA4,,,,,,,NP,A,,,,2,38.1076482883393,-121.350611031097,1,4,,1,12,True,connected,True
60S_NA2,60S_NA2,10,60S_NA2,,,,,,,NP,A,,,,2,37.823959997915,-121.124793441845,1,4,,1,12,True,isolated,True
60S_NA1,60S_NA1,10,60S_NA1,,,,,,,NP,A,,,,2,37.9531787022434,-120.85230679422,1,4,,1,12,True,isolated,True
60N_NA5,60N_NA5,10,60N_NA5,,,,,,,NP,A,,,,2,38.2123182154782,-121.164753018139,1,4,,1,12,True,connected,True
PARDE,PARDE,24,PARDE,Pardee Reservoir/Dam,,,Pardee Reservoir/Dam,,,STR,,,,,2,38.2572997664447,-120.850074651509,1,4,,1,12,True,connected,True
60N_NA1,60N_NA1,10,60N_NA1,,,,,,,NP,A,,,,2,38.2727220625457,-120.949096101891,1,4,,1,12,True,connected,True
60N_NU1,60N_NU1,12,60N_NU1,"Galt, Lodi",,,"Galt, Lodi",,,NP,U,,,,2,38.1329101992557,-121.279995707134,1,4,,1,12,True,connected,True
60N_NU2,60N_NU2,12,60N_NU2,Rancho Murieta,,,Rancho Murieta,,,NP,U,,,,2,38.5105327868202,-121.070377022173,1,4,,1,12,True,connected,True
CSM035,CSM035,6,CSM035,Cosumnes River at Michigan Bar,35.08,Cosumnes River,Cosumnes River at Michigan Bar,,,CH,SG,B11150,CSM,35.0,2,38.4999470667124,-121.0459932005,1,4,,1,12,True,connected,True
HNSLY,HNSLY,24,HNSLY,Hensley Lake/Hidden Dam,,,Hensley Lake/Hidden Dam,,,STR,,,,,2,37.1105595842395,-119.883063799831,1,4,,1,12,True,connected,True
SLUIS,SLUIS,24,SLUIS,San Luis Reservoir/B.F. Sisk Dam,,,San Luis Reservoir/B.F. Sisk Dam,,,STR,,,,,2,37.0695203398731,-121.082283809493,1,4,,1,12,True,connected,True
64_NA1,64_NA1,10,64_NA1,,,,,,,NP,A,,,,2,36.9574354031978,-119.905351766828,1,4,,1,12,True,isolated,True
64_PA2,64_PA2,16,64_PA2,,,,,,,PR,A,,,,2,37.1151452107721,-120.298124256553,1,4,,1,12,True,connected,True
CCC007,CCC007,2,CCC007,,,Contra Costa Canal,,,,CH,CNL,,CCC,,1,37.9822513687245,-121.750025868841,1,4,,1,12,True,connected,True
RSL004,RSL004,7,RSL004,,3.86,Rock Slough,,,,CH,STM,,RSL,4.0,1,37.9759905953339,-121.640827634611,1,4,,1,12,True,connected,True
RFS64,RFS64,21,RFS64,,,,,,,RFS,,,,,2,37.0317032819977,-120.383313748972,1,4,,1,12,True,connected,True
OWN040,OWN040,6,OWN040,USACOE Gage - OWN,39.64,Owens Creek,USACOE Gage - OWN,,,CH,SG,USACE (OWN),OWN,40.0,2,37.3145546041123,-120.185788393359,1,4,,1,12,True,connected,True
MPS038,MPS038,6,MPS038,USACOE Gage - MAR,38.0,Mariposa Creek,USACOE Gage - MAR,,,CH,SG,USACE (MAR),MPS,38.0,2,37.2908570882476,-120.147383058404,1,4,,1,12,True,connected,True
TRNSF,TRNSF,5,TRNSF,CCWD Transfer Facility,,,CCWD Transfer Facility,,,CH,,,,,1,37.8774833662598,-121.689992845767,1,4,,1,12,True,connected,True
LOSVQ,LOSVQ,24,LOSVQ,Los Vacqueros Reservoir/Dam,,,Los Vacqueros Reservoir/Dam,,,STR,,,,,1,37.8380539742066,-121.729380142804,1,4,,1,12,True,connected,True
RFS71A,RFS71A,21,RFS71A,,,,,,,RFS,,,,,2,37.7573110703268,-121.512764645124,1,4,,1,12,True,connected,True
50_PA1,50_PA1,16,50_PA1,Banta-Carbona ID and Westside ID,,,Banta-Carbona ID and Westside ID,,,PR,A,,,,2,37.7015869829721,-121.413448615408,1,4,,1,12,True,connected,True
71_PU1,71_PU1,18,71_PU1,Musco Family Olive Co.,,,Musco Family Olive Co.,,,PR,U,,,,2,37.7167964740424,-121.522014793051,1,4,,1,12,True,connected,True
71_NA2,71_NA2,10,71_NA2,,,,,,,NP,A,,,,2,37.6487324795677,-121.26483393539,1,4,,1,12,True,connected,True
SFY041,SFY041,6,SFY041,South Yuba River Controlled REleas at Lake Spaulding near Emigrant.  USGS 11414210. Gage actually at MP 41.6,41.3,South Yuba River,South Yuba River Controlled REleas at Lake Spaulding near Emigrant.  USGS 11414210. Gage actually at MP 41.6,,,CH,SG,11414210,SFY,41.0,1,39.321708015057,-120.650416183435,1,4,,1,12,True,connected,True
SFY040,SFY040,6,SFY040,South Yuba River at Langs Crossing near Emigrant Gap. USGS 11414250. Below confluene with James Creek.,40.79,South Yuba River,South Yuba River at Langs Crossing near Emigrant Gap. USGS 11414250. Below confluene with James Creek.,,,CH,SG,11414250,SFY,40.0,1,39.3185255449394,-120.657687688612,1,4,,1,12,True,connected,True
SYC000,SYC000,6,SYC000,Spaulding No.2 Powerhouse. USGS 11414155,0.24,South Yuba Canal,Spaulding No.2 Powerhouse. USGS 11414155,,,CH,SG,11414155,SYC,0.0,1,39.3245971844909,-120.645323268386,1,4,,1,12,True,connected,True
DRM000,DRM000,6,DRM000,Spaulding No.1 Powerhouse.  USGS 11414154,0.216,Drum Canal,Spaulding No.1 Powerhouse.  USGS 11414154,,,CH,SG,11414154,DRM,0.0,1,39.3244667918064,-120.644710555369,1,4,,1,12,True,connected,True
GRSVL,GRSVL,13,GRSVL,Combined urban demand for Grass Valley and Nevada City,,,Combined urban demand for Grass Valley and Nevada City,,,OM,OMD,,,,1,39.2303010984496,-121.037800041679,1,4,,1,12,True,connected,True
CSD014,CSD014,2,CSD014,,14.45,Cascade Canal,,,,CH,CNL,,CSD,14.0,1,39.2401646742999,-120.996950859743,1,4,,1,12,True,connected,True
DES006,DES006,2,DES006,,6.44,D-S Canal,,,,CH,CNL,,DES,6.0,1,39.2416399186711,-121.030671903221,1,4,,1,12,True,connected,True
WLF017,WLF017,7,WLF017,Return from NID Off-Model demands. Grass Valley WWTP location.,16.51,Wolf Creek,Return from NID Off-Model demands. Grass Valley WWTP location.,,,CH,STM,,WLF,17.0,1,39.2043419035905,-121.068517437979,1,4,,1,12,True,connected,True
NIDD2,NIDD2,13,NIDD2,Nevada ID - Deer Creek System Ag Demand No.2,,,Nevada ID - Deer Creek System Ag Demand No.2,,,OM,OMD,,,,1,39.2097401852073,-121.192527426516,1,4,,1,12,True,connected,True
NWT013,NWT013,2,NWT013,,12.86,Newtown Canal,,,,CH,CNL,,NWT,13.0,1,39.2496966067361,-121.173597044606,1,4,,1,12,True,connected,True
WLDWD,WLDWD,13,WLDWD,Lake Wildwood area urban demand.,,,Lake Wildwood area urban demand.,,,OM,OMD,,,,1,39.2494973933634,-121.193200588605,1,4,,1,12,True,connected,True
DER027,DER027,7,DER027,Confluence with South Fork Deer Creek,27.13,Deer Creek,Confluence with South Fork Deer Creek,,,CH,STM,,DER,27.0,1,39.2950720704709,-120.886542640534,1,4,,1,12,True,connected,True
LKPNE,LKPNE,13,LKPNE,Lake of the Pines WTP representing urban demand,,,Lake of the Pines WTP representing urban demand,,,OM,OMD,,,,1,39.0340986790201,-121.050322822232,1,4,,1,12,True,connected,True
DHC021,DHC021,7,DHC021,"Upstream of conceptual Best Slough Reeds Creek, Dry Creek, Hutchinson Creek collector (DHC001) at edge of rim watershed I_DHC021",21.001,Best Slough/Reeds/Dry/Hutchinson Creeks,"Upstream of conceptual Best Slough Reeds Creek, Dry Creek, Hutchinson Creek collector (DHC001) at edge of rim watershed I_DHC021",,,CH,STM,,DHC,21.0,1,39.1068083254797,-121.346780219115,1,4,,1,12,True,connected,True
BSC010,BSC010,2,BSC010,Powerhouse bypass diversion,10.67,Bowman-Spaulding Conduit,Powerhouse bypass diversion,,,CH,CNL,,BSC,10.0,1,39.3412179015672,-120.639586640789,1,4,,1,12,True,connected,True
MFA024,MFA024,7,MFA024,Confluence with N Fk of Middle Fk American River,24.18,Middle Fork American River,Confluence with N Fk of Middle Fk American River,,,CH,STM,,MFA,24.0,1,39.0101926263483,-120.746295413461,1,4,,1,12,True,connected,True
08S_PA,08S_PA,16,08S_PA,,,,,,,PR,A,,,,1,38.918502647983,-121.942835635712,1,4,,1,12,True,connected,True
08S_SA3,08S_SA3,22,08S_SA3,,,,,,,S,A,,,,1,38.8987712559938,-121.867204380554,1,4,,1,12,True,connected,True
RFS8S,RFS8S,21,RFS8S,,,,,,,RFS,,,,,1,38.8518245272265,-121.804680565401,1,4,,1,12,True,connected,True
18_NU,18_NU,12,18_NU,Groundwater,,,Groundwater,,,NP,U,,,,1,39.1347879821681,-121.918424423527,1,4,,1,12,True,isolated,True
17S_PR,17S_PR,17,17S_PR,Difficult to locate within 17S.,,,Difficult to locate within 17S.,,,PR,R,,,,1,39.055859820822,-121.732675865262,1,4,,1,12,True,connected,True
18_NA,18_NA,10,18_NA,,,,,,,NP,A,,,,1,39.1070097088488,-121.822204837545,1,4,,1,12,True,connected,True
18_SA,18_SA,22,18_SA,,,,,,,S,A,,,,1,39.0909669259377,-121.841837930215,1,4,,1,12,True,connected,True
RFS18,RFS18,21,RFS18,Tisdale Weir?,,,Tisdale Weir?,,,RFS,,,,,1,39.0386893523988,-121.786516745147,1,4,,1,12,True,connected,True
SAC099,SAC099,7,SAC099,State Ranch Bend Pumping Plant,99.2,Sacramento River,State Ranch Bend Pumping Plant,,,CH,STM,,SAC,99.0,1,38.8700421643591,-121.753149410707,1,4,,1,12,True,connected,True
SAC146,SAC146,6,SAC146,Gage on Sacramento River at Colusa,145.88,Sacramento River,Gage on Sacramento River at Colusa,,,CH,SG,11389500 / DWR A0-2420 (COL),SAC,146.0,1,39.2145190441534,-122.000093548711,1,4,,1,12,True,connected,True
CAA172,CAA172,2,CAA172,C2VSIM node. Check 21-End of Repayment Reach 7,172.86,California Aqueduct,C2VSIM node. Check 21-End of Repayment Reach 7,,,CH,CNL,,CAA,172.0,2,36.0120205446004,-119.976004038738,1,4,,1,12,True,connected,True
CAA165,CAA165,2,CAA165,"C2VSIM node.Check #20.  Diversion to 90_PU (Avenal, Coalinga, Huron)",165.0,California Aqueduct,"C2VSIM node.Check #20.  Diversion to 90_PU (Avenal, Coalinga, Huron)",,,CH,CNL,,CAA,165.0,2,36.0979639921403,-120.058457183497,1,4,,1,12,True,connected,True
CAA156,CAA156,2,CAA156,"C2VSIM node. Diversion to 90_PU (Avenal, Coalinga, Huron)",156.0,California Aqueduct,"C2VSIM node. Diversion to 90_PU (Avenal, Coalinga, Huron)",,,CH,CNL,,CAA,156.0,2,36.2099483058745,-120.057610692595,1,4,,1,12,True,connected,True
CAA155,CAA155,2,CAA155,C2VSIM node. Check 19-End of Repayment Reach 6,156.11,California Aqueduct,C2VSIM node. Check 19-End of Repayment Reach 6,,,CH,CNL,,CAA,155.0,2,36.220206629738,-120.061989796717,1,4,,1,12,True,connected,True
CAA143,CAA143,2,CAA143,C2VSIM node. 0.1 mi upstream of Check 18-End of Repayment Reach 5. Diversion to Coalinga Canal,143.6,California Aqueduct,C2VSIM node. 0.1 mi upstream of Check 18-End of Repayment Reach 5. Diversion to Coalinga Canal,,,CH,CNL,,CAA,143.0,2,36.3257357118367,-120.2305430913,1,4,,1,12,True,connected,True
CAA109,CAA109,2,CAA109,C2VSIM node. Check 15 - End of Repayment Reach 4,108.94,California Aqueduct,C2VSIM node. Check 15 - End of Repayment Reach 4,,,CH,CNL,,CAA,109.0,2,36.7105363943515,-120.571847547974,1,4,,1,12,True,connected,True
CAA087,CAA087,2,CAA087,C2VSIM node. Dos Amigos Pumping Plant. End of Repayment Reach 3,87.12,California Aqueduct,C2VSIM node. Dos Amigos Pumping Plant. End of Repayment Reach 3,"764, 780, 793",,CH,CNL,,CAA,87.0,2,36.9239861943466,-120.828330119883,1,4,,1,12,True,connected,True
CAA071,CAA071,2,CAA071,Check 13 - End of Repayemnt Reach 3. Downstream end of O'Neill Forebay.,71.26,California Aqueduct,Check 13 - End of Repayemnt Reach 3. Downstream end of O'Neill Forebay.,,,CH,CNL,,CAA,71.0,2,37.0742150305227,-121.015101994078,1,4,,1,12,True,connected,True
CAA069,CAA069,2,CAA069,C2VSIM node. O'Neill Forebay. Diversion to San Luis Reservoir.,69.0,California Aqueduct,C2VSIM node. O'Neill Forebay. Diversion to San Luis Reservoir.,,,CH,CNL,11263000,CAA,69.0,2,37.0836458184902,-121.048637908923,1,4,,1,12,True,connected,True
CAA067,CAA067,2,CAA067,C2VSIM node. Check 12 - End of Repayment Reach 2B,66.8,California Aqueduct,C2VSIM node. Check 12 - End of Repayment Reach 2B,,,CH,CNL,,CAA,67.0,2,37.1129063619995,-121.060293049014,1,4,,1,12,True,connected,True
CAA066,CAA066,2,CAA066,Diversion to VA Cemetary?,66.0,California Aqueduct,Diversion to VA Cemetary?,,,CH,CNL,,CAA,66.0,2,37.1236903140977,-121.056369382887,1,4,,1,12,True,connected,True
CAA051,CAA051,2,CAA051,C2VSIM node. Check 9/Siphon - End of Repayment Reach 2A.,51.34,California Aqueduct,C2VSIM node. Check 9/Siphon - End of Repayment Reach 2A.,,,CH,CNL,,CAA,51.0,2,37.3154712082035,-121.12608597338,1,4,,1,12,True,connected,True
CAA046,CAA046,2,CAA046,Check 8,46.04,California Aqueduct,Check 8,,,CH,CNL,,CAA,46.0,2,37.3839962412331,-121.125627532872,1,4,,1,12,True,connected,True
XCC053,XCC053,2,XCC053,,53.0,,,,,CH,CNL,,XCC,53.0,2,37.2047183507499,-121.010871862568,1,4,,1,12,True,connected,True
MSH015,MSH015,6,MSH015,Marsh Creek near Byron (Discontinued),15.39,Marsh Creek,Marsh Creek near Byron (Discontinued),,,CH,SG,11337500,MSH,15.0,2,37.8732434190169,-121.72712021852,1,4,,1,12,True,connected,True
MOK004,MOK004,7,MOK004,Inflow from Georgianna Slough,3.64,Mokelumne River,Inflow from Georgianna Slough,495,198.0,CH,STM,,MOK,4.0,2,38.1293188063738,-121.576242736808,1,4,,1,12,True,connected,True
MOK,MOK,14,MOK,Delta Net Depletion - Mokelumne River,,,Delta Net Depletion - Mokelumne River,,,OM,OMDD,,,,1,38.1213038734734,-121.590538698663,1,4,,1,12,True,connected,True
SJRE,SJRE,14,SJRE,Net Delta Depletion - San Joaquin River (East),,,Net Delta Depletion - San Joaquin River (East),,,OM,OMDD,,,,1,38.0711084066693,-121.516828086227,1,4,,1,12,True,connected,True
SJRW,SJRW,14,SJRW,Net Delta Depletion - San JOauin River (West),,,Net Delta Depletion - San JOauin River (West),,,OM,OMDD,,,,1,38.074455279272,-121.700084743452,1,4,,1,12,True,connected,True
SACS,SACS,14,SACS,Net Delta Depletion - Sacramento River (South),,,Net Delta Depletion - Sacramento River (South),,,OM,OMDD,,,,1,38.1536521691715,-121.638466024171,1,4,,1,12,True,connected,True
NBA009,NBA009,2,NBA009,NBA diversion to Cache Slough Pipeline and WTPTAB,8.9,North Bay Aqueduct,NBA diversion to Cache Slough Pipeline and WTPTAB,,,CH,CNL,,NBA,9.0,1,38.299608449152,-121.933110959104,1,4,,1,12,True,connected,True
NBA011,NBA011,2,NBA011,Diversion to North Bay Regional Water Treatment Plant,10.75,North Bay Aqueduct,Diversion to North Bay Regional Water Treatment Plant,,,CH,CNL,,NBA,11.0,1,38.2992740305232,-121.960899008062,1,4,,1,12,True,connected,True
NBA021,NBA021,2,NBA021,,21.0,North Bay Aqueduct,,,,CH,CNL,,NBA,21.0,1,38.2275620392131,-122.133416214855,1,4,,1,12,True,connected,True
NBA027,NBA027,2,NBA027,,27.0,North Bay Aqueduct,,,,CH,CNL,,NBA,27.0,1,38.2104734423276,-122.220322311048,1,4,,1,12,True,connected,True
WTPJAC,WTPJAC,27,WTPJAC,Jameson Canyon WTP,,,Jameson Canyon WTP,,,WTP,,,,,1,38.2239480807451,-122.224275150403,1,4,,1,12,True,connected,True
WTPAMC,WTPAMC,27,WTPAMC,American Canyon WTP,,,American Canyon WTP,,,WTP,,,,,1,38.2238885887879,-122.227154266301,1,4,,1,12,True,connected,True
WTPFMH,WTPFMH,27,WTPFMH,Flemming-Hill WTP,,,Flemming-Hill WTP,,,WTP,,,,,1,38.1377512229758,-122.241671259982,1,4,,1,12,True,connected,True
WTPBNC,WTPBNC,27,WTPBNC,Benicia WTP,,,Benicia WTP,,,WTP,,,,,1,38.090216174868,-122.131815891114,1,4,,1,12,True,connected,True
ORP000,ORP000,2,ORP000,CCWD Old River Pipeline from Old River Pump Station,,Old River Pipeline,CCWD Old River Pipeline from Old River Pump Station,,,CH,CNL,,ORP,,1,37.8896885318542,-121.577538542102,1,4,,1,12,True,connected,True
PSC033,PSC033,2,PSC033,,33.52,Putah South Terminal Canal,,,,CH,CNL,,PSC,33.0,1,38.2207747687551,-122.159464130032,1,4,,1,12,True,connected,True
VJB000,VJB000,2,VJB000,,,,,,,CH,CNL,,VJB,,1,38.2061629567181,-122.159032183425,1,4,,1,12,True,connected,True
72_PR5,72_PR5,17,72_PR5,,,,,,,PR,R,,,,2,37.2006759560011,-120.906003646657,1,4,,1,12,True,connected,True
DSC012,DSC012,6,DSC012,Dry Creek near Galt (DCG),12.0,Dry Creek/Sutter Creek,Dry Creek near Galt (DCG),480,186.0,CH,SG,11329500 / DWR B0-1510,DSC,12.0,2,38.248352507149,-121.226750177683,1,4,,1,12,True,connected,True
